         2968492 function calls (2942404 primitive calls) in 2.392 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4990    0.001    0.000    0.002    0.000 __init__.py:1906(_str_equal)
     1835    0.001    0.000    0.004    0.000 __init__.py:1382(_to_unmasked_float_array)
      123    0.001    0.000    0.068    0.001 backend_agg.py:164(draw_text)
      428    0.001    0.000    0.004    0.000 transforms.py:824(update_from_path)
      231    0.001    0.000    0.025    0.000 artist.py:709(set_clip_path)
      217    0.001    0.000    0.135    0.001 _base.py:1894(add_line)
      878    0.001    0.000    0.003    0.000 {method 'all' of 'numpy.generic' objects}
     1473    0.001    0.000    0.021    0.000 transforms.py:2371(transform_affine)
    310/5    0.001    0.000    0.354    0.071 <frozen importlib._bootstrap>:663(_load_unlocked)
     2348    0.001    0.000    0.002    0.000 function_base.py:257(iterable)
    327/5    0.001    0.000    0.355    0.071 <frozen importlib._bootstrap>:978(_find_and_load)
      597    0.001    0.000    0.005    0.000 text.py:823(get_prop_tup)
     3129    0.001    0.000    0.007    0.000 {built-in method builtins.next}
      397    0.001    0.000    0.004    0.000 stride_tricks.py:206(broadcast_arrays)
      240    0.001    0.000    0.017    0.000 patches.py:728(_update_patch_transform)
      648    0.001    0.000    0.004    0.000 path.py:96(__init__)
     2773    0.001    0.000    0.007    0.000 figure.py:49(_stale_figure_callback)
     1853    0.001    0.000    0.001    0.000 transforms.py:386(intervaly)
     1101    0.001    0.000    0.003    0.000 text.py:809(get_unitless_position)
       32    0.001    0.000    0.003    0.000 __init__.py:316(namedtuple)
     6575    0.001    0.000    0.001    0.000 transforms.py:1857(get_matrix)
     2525    0.001    0.000    0.005    0.000 artist.py:170(convert_xunits)
        1    0.001    0.001    0.008    0.008 __init__.py:1135(boxplot_stats)
      299    0.001    0.000    0.018    0.000 <frozen importlib._bootstrap_external>:1240(_get_spec)
     1496    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
      443    0.001    0.000    0.002    0.000 __init__.py:163(connect)
      309    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
      400    0.001    0.000    0.005    0.000 transforms.py:788(from_extents)
      317    0.001    0.000    0.042    0.000 overrides.py:154(decorator)
     2776    0.001    0.000    0.004    0.000 pyplot.py:578(_auto_draw_if_interactive)
     1817    0.001    0.000    0.013    0.000 <__array_function__ internals>:2(any)
     1419    0.001    0.000    0.004    0.000 units.py:122(is_numlike)
     4321    0.001    0.000    0.002    0.000 __init__.py:1361(debug)
       66    0.001    0.000    0.044    0.001 axis.py:56(__init__)
     2359    0.001    0.000    0.002    0.000 posixpath.py:64(isabs)
      217    0.001    0.000    0.104    0.000 _base.py:1920(_update_line_limits)
    30/26    0.001    0.000    0.003    0.000 {built-in method _imp.exec_dynamic}
      436    0.001    0.000    0.003    0.000 _base.py:2438(<listcomp>)
     2327    0.001    0.000    0.003    0.000 enum.py:284(__call__)
      287    0.001    0.000    0.005    0.000 overrides.py:72(verify_matching_signatures)
       26    0.001    0.000    0.001    0.000 {built-in method builtins.dir}
      609    0.001    0.000    0.013    0.000 transforms.py:1470(transform_point)
       24    0.001    0.000    0.020    0.001 ticker.py:2016(_raw_ticks)
      438    0.001    0.000    0.005    0.000 transforms.py:1976(scale)
      982    0.001    0.000    0.001    0.000 markers.py:258(__bool__)
      408    0.001    0.000    0.020    0.000 artist.py:1241(get_valid_values)
     2181    0.001    0.000    0.006    0.000 {method 'all' of 'numpy.ndarray' objects}
      644    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:78(acquire)
      648    0.001    0.000    0.002    0.000 path.py:188(_update_values)
      404    0.001    0.000    0.004    0.000 axis.py:500(update_position)
